year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2010,12,US,US Airways Inc.,LAX,"Los Angeles, CA: Los Angeles International",528,178,48.47,3.23,96.23,1.02,29.05,2,0,8231,2524,464,3132,31,2080
2010,12,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3258,1243,364.27,11.48,223.44,11.07,632.73,42,2,62290,16031,546,8847,273,36593
2010,12,YV,Mesa Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",74,5,0,0,2,0,3,0,0,216,0,0,80,0,136
2011,1,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2343,447,147.24,31.6,174.89,0.62,92.65,52,3,24320,10597,1418,6199,31,6075
2011,1,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",468,37,23.03,1.26,8.95,0,3.75,2,0,1490,1130,29,250,0,81
2011,1,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",138,51,22.55,0.27,22.75,0,5.43,4,0,2664,1330,17,1027,0,290
2011,1,CO,Continental Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",601,182,83.14,9.73,63.26,8.31,17.56,11,1,7811,3677,943,2106,235,850
2011,1,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1666,424,110.57,11.31,219.78,0,82.35,39,3,20923,7142,701,7434,0,5646
2011,1,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",148,44,18.96,0,17.73,0,7.31,0,0,1715,651,0,659,0,405
2011,1,FL,AirTran Airways Corporation,LAX,"Los Angeles, CA: Los Angeles International",140,33,11.19,1.47,14.69,0,5.65,4,0,1459,483,186,473,0,317
2011,1,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",67,18,15.83,0.63,0,0,1.55,0,0,751,666,30,0,0,55
2011,1,MQ,American Eagle Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1174,91,12.45,0.8,29.93,0,47.81,29,1,4603,1391,39,992,0,2181
2011,1,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3899,598,80.66,5.97,147.11,1.33,362.93,81,1,33414,4798,772,4767,61,23016
2011,1,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1953,211,51.41,5.5,81.82,1.93,70.33,29,3,10798,2838,258,2750,212,4740
2011,1,US,US Airways Inc.,LAX,"Los Angeles, CA: Los Angeles International",531,125,39.85,1.83,63.32,1,18.99,5,1,5706,1739,261,2395,20,1291
2011,1,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3237,788,242.06,5,129.65,7.06,404.23,62,6,35450,10495,168,5165,249,19373
2011,1,YV,Mesa Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,2,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2124,618,164.15,51.91,281.89,1,119.05,85,3,31628,9806,3755,10245,74,7748
2011,2,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",423,59,13.54,1.2,37.86,0,6.4,0,0,1912,602,56,1072,0,182
2011,2,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",126,64,14.71,0,46.1,0,3.19,6,10,2691,758,0,1751,0,182
2011,2,CO,Continental Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",531,192,55.02,2.36,112.54,4.46,17.62,20,1,9334,2698,459,4501,100,1576
2011,2,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1533,436,102.33,5.7,258.6,0,69.36,22,7,20348,5371,436,9463,0,5078
2011,2,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",148,56,11.93,0,35.33,0,8.74,0,0,2374,429,0,1287,0,658
2011,2,FL,AirTran Airways Corporation,LAX,"Los Angeles, CA: Los Angeles International",128,55,11.31,1.3,39.3,0,3.09,1,0,1941,449,35,1235,0,222
2011,2,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",56,12,12,0,0,0,0,0,0,338,338,0,0,0,0
2011,2,MQ,American Eagle Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1064,143,16.71,3.17,56.65,0,66.47,12,0,5521,673,205,1871,0,2772
2011,2,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3568,619,76.64,8.1,180.06,0.45,353.75,67,1,33779,5044,708,7616,13,20398
2011,2,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1796,365,62.85,4.89,209.67,0,87.59,43,0,18941,4689,497,7312,0,6443
2011,2,US,US Airways Inc.,LAX,"Los Angeles, CA: Los Angeles International",478,145,40.48,0.54,84.79,0,19.19,1,3,6282,2164,36,3058,0,1024
2011,2,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",2953,802,187.39,6.08,169.15,1.98,437.4,60,5,39510,7618,618,7129,62,24083
2011,2,YV,Mesa Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",28,2,1,0,1,0,0,1,0,60,45,0,15,0,0
2011,3,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2369,502,191.2,11.68,177.14,1.51,120.48,30,14,33452,15756,898,6495,36,10267
2011,3,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",490,85,32.21,0,41.92,0.41,10.46,4,0,4070,2205,0,1063,9,793
2011,3,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",138,56,11.34,0.33,40.65,0,3.68,0,1,2621,848,83,1481,0,209
2011,3,CO,Continental Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",599,187,51.15,4.03,113.6,0.98,17.24,1,1,7238,2226,138,3819,17,1038
2011,3,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1792,554,129.59,5.83,321.04,0,97.55,4,2,23786,6957,433,10617,0,5779
2011,3,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",181,61,12.55,0,39.11,0,9.34,1,2,2121,380,0,1124,0,617
2011,3,FL,AirTran Airways Corporation,LAX,"Los Angeles, CA: Los Angeles International",176,58,10.08,0.26,36.66,0,11,0,0,2176,647,20,1114,0,395
2011,3,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",62,13,12.18,0,0.35,0,0.47,0,0,576,561,0,7,0,8
2011,3,MQ,American Eagle Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1181,144,17.85,2.19,64.64,0,59.32,17,1,7185,2263,106,2108,0,2708
2011,3,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",4258,794,112.3,8.13,203.99,0.7,468.89,93,4,39971,7250,1132,7242,34,24313
2011,3,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2068,331,70.84,2.15,155.79,0,102.22,21,2,17805,4498,86,5203,0,8018
2011,3,US,US Airways Inc.,LAX,"Los Angeles, CA: Los Angeles International",598,161,39.38,0.81,96.22,0.45,24.14,1,1,6647,2237,13,3226,38,1133
2011,3,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3373,865,206.57,3.53,197.54,5.05,452.31,60,6,42680,10095,320,6809,140,25316
2011,3,YV,Mesa Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",31,2,0.95,0,0.13,0,0.93,0,0,208,121,0,13,0,74
2011,4,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2365,594,180.63,40.79,250.8,0,121.78,42,3,33003,12708,2876,8680,0,8739
2011,4,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",488,48,18,0.14,22.96,0.59,6.31,0,0,1888,933,3,602,22,328
2011,4,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",139,54,16.47,0.58,34.33,0,2.62,0,2,2408,947,68,1193,0,200
2011,4,CO,Continental Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",626,282,67.58,2.25,196.28,3.27,12.62,1,0,10077,2619,135,6457,88,778
2011,4,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1598,469,113.41,6.2,281.26,0,68.12,5,2,20097,5852,508,8895,0,4842
2011,4,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",186,48,18.97,0,20.3,0,8.73,0,0,2074,716,0,614,0,744
2011,4,FL,AirTran Airways Corporation,LAX,"Los Angeles, CA: Los Angeles International",181,78,13.29,2.15,44.92,0,17.64,1,1,3600,608,278,1424,0,1290
2011,4,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",66,19,18.71,0,0,0,0.29,0,0,799,794,0,0,0,5
2011,4,MQ,American Eagle Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1761,211,29.86,0.55,77.94,0,102.65,13,0,9237,2470,21,2183,0,4563
2011,4,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",4239,683,91.4,3.6,239.01,0.51,348.48,28,1,27184,4844,250,6399,9,15682
2011,4,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1945,352,69.76,4.82,161.45,0,115.97,25,3,17235,4367,282,5537,0,7049
2011,4,US,US Airways Inc.,LAX,"Los Angeles, CA: Los Angeles International",584,197,47.1,2.19,119.24,1.2,27.26,2,0,7774,2274,387,3602,26,1485
2011,4,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3260,847,219.9,5.91,153.33,1.79,466.07,106,2,39638,10319,327,4779,51,24162
2011,4,YV,Mesa Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",30,1,0,1,0,0,0,0,0,65,0,65,0,0,0
2011,5,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2449,534,184.07,47.93,165.67,0,136.33,57,4,34206,11968,4380,6886,0,10972
2011,5,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",530,58,22.24,0,27.86,0,7.91,0,0,1894,1042,0,630,0,222
2011,5,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",195,41,15.53,1.06,14.84,0,9.56,0,0,1993,799,284,469,0,441
2011,5,CO,Continental Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",666,208,67.84,5.53,115.24,4.69,14.69,0,0,7925,3160,250,3477,111,927
2011,5,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1632,348,106.85,10.71,169.09,0,61.36,1,3,16278,6163,447,5280,0,4388
2011,5,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",212,67,23.24,1.08,27.14,0,15.54,0,0,3913,1918,53,992,0,950
2011,5,FL,AirTran Airways Corporation,LAX,"Los Angeles, CA: Los Angeles International",246,54,16.23,0,23.18,0,14.59,0,1,2313,601,0,808,0,904
2011,5,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",93,21,19.92,0,0,0,1.08,0,0,817,675,0,0,0,142
2011,5,MQ,American Eagle Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1928,235,48.45,3.17,63.27,0,120.11,38,7,15114,6312,174,2109,0,6519
2011,5,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",4142,549,83.07,7.57,159.38,1.62,297.36,34,5,24273,4521,862,4317,31,14542
2011,5,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1974,363,82.7,18.04,117.97,1,143.29,18,2,21809,5333,1236,4927,42,10271
2011,5,US,US Airways Inc.,LAX,"Los Angeles, CA: Los Angeles International",633,193,63.45,1,93.71,1.3,33.53,1,1,9560,3110,61,3858,96,2435
2011,5,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3338,905,257.33,5.08,144.91,5.18,492.5,65,3,41969,10968,490,4144,148,26219
2011,5,YV,Mesa Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",47,5,0,0,1.08,0,3.92,5,0,276,0,0,24,0,252
2011,6,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2473,559,201.41,24.37,196.15,0.11,136.96,41,6,34352,13422,2780,7617,17,10516
2011,6,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",577,39,9.76,0,21,0,8.24,0,1,1340,575,0,503,0,262
2011,6,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",219,69,23.68,2.2,30.31,0,12.81,0,1,4107,1487,350,1385,0,885
2011,6,CO,Continental Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",787,262,89.32,8.19,117.21,2.2,45.07,0,0,12479,5489,582,3788,59,2561
2011,6,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1684,375,120.96,12.93,156.11,0,85,3,3,20851,8348,1030,5781,0,5692
2011,6,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",207,62,24.4,2.59,21.71,0,13.29,2,0,2879,1115,77,764,0,923
2011,6,FL,AirTran Airways Corporation,LAX,"Los Angeles, CA: Los Angeles International",266,56,15.82,1,22.25,0,16.93,1,0,3071,737,66,763,0,1505
2011,6,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",90,14,12.82,0,0,0,1.18,0,1,789,713,0,0,0,76
2011,6,MQ,American Eagle Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1866,256,52.63,3.68,95.02,0,104.67,35,0,14324,6711,187,2553,0,4873
2011,6,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",4179,853,108.06,2.97,211.25,0,530.72,46,1,38226,5844,113,6355,0,25914
2011,6,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2170,499,101.82,9.12,182.59,0,205.46,35,3,34346,7450,1070,8270,0,17556
2011,6,US,US Airways Inc.,LAX,"Los Angeles, CA: Los Angeles International",613,216,74.28,4.14,112.69,0.33,24.55,4,1,9402,3534,403,3577,6,1882
2011,6,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3333,797,229.72,3.13,151.32,2.94,409.89,44,3,36435,9659,150,4845,95,21686
2011,6,YV,Mesa Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",48,6,4.89,0,0.11,0,1,4,0,230,185,0,4,0,41
2011,7,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2584,563,211.4,27.24,150.86,0.12,173.39,56,4,32515,13540,1970,5701,2,11302
2011,7,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",590,44,20.4,0,16.81,0,6.8,0,0,1391,788,0,371,0,232
2011,7,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",241,61,25.45,1.7,19.14,0,14.7,0,0,3496,1658,225,728,0,885
2011,7,CO,Continental Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",859,163,77.74,4.28,40.71,1.18,39.09,2,0,8740,4756,239,1745,29,1971
2011,7,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1742,265,105.57,13.13,63.37,0,82.93,7,3,16806,7590,871,2430,0,5915
2011,7,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",206,58,19.96,4.08,17.3,0,16.66,6,0,3275,780,343,765,0,1387
2011,7,FL,AirTran Airways Corporation,LAX,"Los Angeles, CA: Los Angeles International",274,36,10.34,1,5.93,0,18.73,0,1,2037,436,24,214,0,1363
2011,7,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",72,16,16,0,0,0,0,0,0,818,818,0,0,0,0
2011,7,MQ,American Eagle Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1923,180,34.71,10.87,51.92,0,82.49,21,1,7546,2042,641,1526,0,3337
2011,7,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",4489,839,103.13,4.82,185.87,2.37,542.81,33,0,41178,6297,323,5425,122,29011
2011,7,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2300,434,111.23,14.27,95.1,0,213.4,56,4,25874,6938,1038,3357,0,14541
2011,7,US,US Airways Inc.,LAX,"Los Angeles, CA: Los Angeles International",634,149,54.52,6.07,59.27,3.13,26.01,1,1,7642,2790,500,2644,82,1626
2011,7,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3375,602,168.6,9.37,116.12,0.8,307.1,48,3,30980,8486,573,3893,42,17986
2011,7,YV,Mesa Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",48,3,1.88,0,0.13,0,1,3,0,77,40,0,3,0,34
2011,8,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2558,535,186.32,39.43,137.81,0.54,170.9,56,7,32455,11777,2711,5847,13,12107
2011,8,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",591,40,15.12,0,16.33,0,8.54,1,0,1326,745,0,349,0,232
2011,8,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",244,90,31.09,5.19,30.91,0,22.81,14,1,5713,1817,877,1484,0,1535
2011,8,CO,Continental Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",821,172,73.96,5.16,53.86,2.55,36.48,18,1,9440,4558,228,2292,88,2274
2011,8,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1713,243,91.25,10.79,74.02,0,66.94,20,2,13286,5225,719,2940,0,4402
2011,8,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",211,46,16.42,0,17.33,0,12.25,0,0,1753,521,0,582,0,650
2011,8,FL,AirTran Airways Corporation,LAX,"Los Angeles, CA: Los Angeles International",275,46,16.29,0,11.77,0,17.94,3,0,2184,1036,0,322,0,826
2011,8,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",62,15,11.38,0,0,0,3.62,0,0,428,302,0,0,0,126
2011,8,MQ,American Eagle Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1883,185,32.31,6.06,73.44,0,73.19,15,0,7963,2276,188,1936,0,3563
2011,8,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",4692,813,88.7,4.83,208.47,0,511,47,2,39339,6177,183,5918,0,27061
2011,8,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2252,387,103.6,16.08,111.24,0,156.09,36,2,23965,6512,1552,4459,0,11442
2011,8,US,US Airways Inc.,LAX,"Los Angeles, CA: Los Angeles International",613,180,59.68,5.67,74.23,2.04,38.38,9,0,8435,3155,573,2556,59,2092
2011,8,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3381,598,170.32,8.83,116.35,3.67,298.84,50,3,28919,7756,434,3734,66,16929
2011,8,YV,Mesa Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",52,4,0,1.78,1.22,0,1,2,0,127,0,48,25,0,54
2011,9,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2402,381,152.13,17.15,114.36,0,97.36,25,2,20408,9833,1171,3703,0,5701
2011,9,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",516,28,17.78,0,5.85,0,4.37,0,1,1132,784,0,145,0,203
2011,9,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",234,46,11.02,2.14,19.78,0.56,12.5,0,2,1575,352,121,564,9,529
2011,9,CO,Continental Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",680,85,43.34,1.74,27.49,0,12.43,0,1,3779,1754,75,1023,0,927
2011,9,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1600,173,52.44,5.87,77.98,1,35.71,4,2,8245,3447,350,2128,37,2283
2011,9,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",191,15,3.72,1.12,5.94,0,4.22,0,1,507,121,63,207,0,116
2011,9,FL,AirTran Airways Corporation,LAX,"Los Angeles, CA: Los Angeles International",184,24,7.95,0,11.52,0,4.53,0,1,653,168,0,256,0,229
2011,9,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",60,11,8.06,0,0,1.38,1.56,0,0,289,186,0,0,47,56
2011,9,MQ,American Eagle Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1729,163,36.17,1.54,67.22,0,58.07,6,0,8517,4308,52,1707,0,2450
2011,9,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",4061,630,68.49,5.56,173.15,1.27,381.53,44,2,26110,3963,291,5063,43,16750
2011,9,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1902,285,70.85,11.5,102.16,0,100.5,14,3,13528,4257,825,2874,0,5572
2011,9,US,US Airways Inc.,LAX,"Los Angeles, CA: Los Angeles International",570,120,46.43,0.85,53.26,0.27,19.18,0,0,5020,1995,214,1512,20,1279
2011,9,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3163,556,138.95,7.56,124.59,1.48,283.42,48,2,25611,5534,709,3740,73,15555
2011,9,YV,Mesa Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",57,8,3,1,3.14,0,0.86,1,0,394,88,147,78,0,81
2011,10,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2465,545,195.8,16.82,210.67,0.16,121.55,20,3,26888,11674,1138,6126,3,7947
2011,10,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",531,40,10.47,0.75,23.59,0,5.19,0,1,1252,479,45,596,0,132
2011,10,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",243,64,21.26,0.54,31.38,0,10.82,0,1,2947,1311,41,1129,0,466
2011,10,CO,Continental Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",699,147,52.15,2.52,66.41,0.44,25.48,5,0,6565,2241,218,2110,7,1989
2011,10,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1656,183,67.38,1.71,80.88,0,33.03,1,0,8529,3910,119,2354,0,2146
2011,10,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",180,28,8.26,0,12.94,0,6.81,0,0,1059,221,0,456,0,382
2011,10,FL,AirTran Airways Corporation,LAX,"Los Angeles, CA: Los Angeles International",202,26,8.07,0,11.2,0,6.73,0,0,835,309,0,346,0,180
2011,10,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",62,8,6.23,0,0,0.77,1,0,0,274,231,0,0,27,16
2011,10,MQ,American Eagle Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1787,159,30.3,7.06,63.93,0,57.71,25,2,9975,2820,1791,2336,0,3028
2011,10,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",4192,681,93.89,5.71,203.11,2.49,375.79,79,1,31403,6654,485,5890,171,18203
2011,10,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1930,374,74.34,2.3,182.94,0,114.42,16,2,16318,3832,205,5503,0,6778
2011,10,US,US Airways Inc.,LAX,"Los Angeles, CA: Los Angeles International",568,123,39.35,0.81,66.84,0.94,15.05,2,0,4433,1548,54,2018,17,796
2011,10,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3240,516,136.87,4.16,133.43,0.65,240.9,50,2,19583,5149,142,3656,38,10598
2011,10,YV,Mesa Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",64,11,2.62,0,6.38,0,2,1,0,345,152,0,136,0,57
2011,11,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2313,524,159.7,12.31,265.94,0,86.05,14,12,25556,10600,726,8231,0,5999
2011,11,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",469,59,19.37,0.36,30.06,0,9.21,0,1,2177,984,9,748,0,436
2011,11,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",230,50,8.44,0,38.24,0,3.32,0,5,1694,356,0,1133,0,205
2011,11,CO,Continental Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",674,160,50.55,1.99,90.94,0,16.52,1,1,5615,1816,168,2611,0,1020
